,Latitude,Longitude,Medal Ceremony?,Sport Group,Events Split,Time,Date,Sport,Venue
1166,35.66516093172041, 139.52508181634872,False,Badminton, Men's Doubles Group Play Stage,10:00:00,2021-07-25,Badminton,Musashino Forest Sport Plaza
1167,35.64977449961884, 140.03645074412134,False,Fencing, Women's Foil Individual Bronze Medal Bout,10:00:00,2021-07-25,Fencing,Makuhari Messe Hall
1168,35.65154002713155, 139.81526845227876,False,Swimming, Women's 100m Breaststroke - Heats,11:00:00,2021-07-25,Swimming,Tokyo Aquatics Centre
1169,35.64977449961884, 140.03645074412134,False,Martial Arts, Women -57 kg Bronze Medal Contests (2 matches),11:00:00,2021-07-25,Taekwondo,Makuhari Messe Hall
1170,35.7811380207295, 139.58779467064903,False,Shooting, Skeet Women's Finals,01:00:00,2021-07-26,Shooting,Asaka Shooting Range
1171,35.60796457817903, 139.8147625026683,False,Rowing, Women's Double Sculls Semifinals,01:00:00,2021-07-26,Rowing,Sea Forest Waterway
1172,35.64977449961884, 140.03645074412134,False,Fencing, Women's Sabre Individual Table of 32,01:00:00,2021-07-26,Fencing,Makuhari Messe Hall
1173,35.64977449961884, 140.03645074412134,False,Martial Arts, Women -67 kg Quarterfinals (4 matches),02:00:00,2021-07-26,Taekwondo,Makuhari Messe Hall
1174,35.66516093172041, 139.52508181634872,False,Badminton, Men's Doubles Group Play Stage,02:00:00,2021-07-26,Badminton,Musashino Forest Sport Plaza
1175,35.65154002713155, 139.81526845227876,False,Swimming, Women's 100m Breaststroke Semifinals,02:30:00,2021-07-26,Swimming,Tokyo Aquatics Centre
1176,35.69708642863296, 139.79336043405075,False,Boxing, Women's Feather (54-57kg) - Preliminaries - Round of 16,03:00:00,2021-07-26,boxing,Kokugikan Arena
1177,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -73 kg Elimination Rounds,03:00:00,2021-07-26,Judo,Nippon Budokan
1178,35.63522638292027, 139.78961039488578,False,Tennis, Men's Doubles Second Round,03:00:00,2021-07-26,Tennis,Ariake Tennis Park
1179,35.29979336326726, 139.48406276201857,False,Sailing, Laser Men,04:00:00,2021-07-26,Sailing,Enoshima Yacht Harbour
1180,35.65025376166539, 139.82892847281852,False,Archery, Men's Team Bronze Medal Match,05:45:00,2021-07-26,Archery,Yumenoshima Park Archery Field
1181,35.643601065815034, 139.85504382104045,True,Canoeing, Canoe (C1) Men Victory Ceremony,06:00:00,2021-07-26,Canoe Slalom,Kasai Canoe Slalom Centre
1182,35.69708642863296, 139.79336043405075,False,Boxing, Women's Feather (54-57kg) - Preliminaries - Round of 16,09:00:00,2021-07-26,Boxing,Kokugikan Arena
1183,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -73 kg Repechage,09:00:00,2021-07-26,Judo,Nippon Budokan
1184,35.66516093172041, 139.52508181634872,False,Badminton, Men's Doubles Group Play Stage,10:00:00,2021-07-26,Badminton,Musashino Forest Sport Plaza
1185,35.64977449961884, 140.03645074412134,False,Fencing, Women's Sabre Individual Bronze Medal Bout,10:00:00,2021-07-26,Fencing,Makuhari Messe Hall
1186,35.65154002713155, 139.81526845227876,False,Swimming, Women's 200m Individual Medley - Heats,11:00:00,2021-07-26,Swimming,Tokyo Aquatics Centre
1187,35.64977449961884, 140.03645074412134,False,Martial Arts, Women -67 kg Bronze Medal Contests (2 matches),11:00:00,2021-07-26,Taekwondo,Makuhari Messe Hall
1188,35.336127096773154, 140.39491001303773,False,Surfing, Men's Semifinals,23:00:00,2021-07-27,Surfing,Tsurigasaki Surfing Beach
1189,35.60796457817903, 139.8147625026683,False,Rowing, Lightweight Men's Double Sculls Final C,00:30:00,2021-07-27,Rowing,Sea Forest Waterway
1190,35.7811380207295, 139.58779467064903,True,Shooting, 10m Air Pistol Mixed Team Victory Ceremony,01:00:00,2021-07-27,Shooting,Asaka Shooting Range
1191,35.66516093172041, 139.52508181634872,False,Badminton, Men's Doubles Group Play Stage,02:00:00,2021-07-27,Badminton,Musashino Forest Sport Plaza
1192,35.64977449961884, 140.03645074412134,False,Martial Arts, Women +67 kg Quarterfinals (4 matches),02:00:00,2021-07-27,Taekwondo,Makuhari Messe Hall
1193,35.64977449961884, 140.03645074412134,False,Fencing, Women's Epée Team Classification 5-8,02:00:00,2021-07-27,Fencing,Makuhari Messe Hall
1194,35.65154002713155, 139.81526845227876,False,Swimming, Women's 100m Backstroke Final,02:30:00,2021-07-27,Swimming,Tokyo Aquatics Centre
1195,35.63522638292027, 139.78961039488578,False,Tennis, Men's Doubles Quarterfinals,03:00:00,2021-07-27,Tennis,Ariake Tennis Park
1196,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -81 kg Elimination Rounds,03:00:00,2021-07-27,Judo,Nippon Budokan
1197,35.69708642863296, 139.79336043405075,False,Boxing, Women's Light (57-60kg) - Preliminaries - Round of 32,03:00:00,2021-07-27,Boxing,Kokugikan Arena
1198,35.29979336326726, 139.48406276201857,False,Sailing, Finn Men,04:00:00,2021-07-27,Sailing,Enoshima Yacht Harbour
1199,35.679538129089025, 139.71224149090568,False,Tennis, Men's Singles Round of 16,06:30:00,2021-07-27,Table Tennis,Tokyo Metropolitan Gymnasium
1200,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -81 kg Repechage,09:00:00,2021-07-27,Judo,Nippon Budokan
1201,35.69708642863296, 139.79336043405075,False,Boxing, Women's Light (57-60kg) - Preliminaries - Round of 32,09:00:00,2021-07-27,Boxing,Kokugikan Arena
1202,35.66516093172041, 139.52508181634872,False,Badminton, Men's Doubles Group Play Stage,10:00:00,2021-07-27,Badminton,Musashino Forest Sport Plaza
1203,35.65154002713155, 139.81526845227876,False,Swimming, Men's 200m Breaststroke - Heats,11:00:00,2021-07-27,Swimming,Tokyo Aquatics Centre
1204,35.64977449961884, 140.03645074412134,False,Martial Arts, Women +67 kg Bronze Medal Contests (2 matches),11:00:00,2021-07-27,Taekwondo,Makuhari Messe Hall
1205,35.336127096773154, 140.39491001303773,True,Surfing, Women's Gold medal match,00:00:00,2021-07-28,Surfing,Tsurigasaki Surfing Beach
1206,35.60796457817903, 139.8147625026683,False,Rowing, Women's Four Final B,00:30:00,2021-07-28,Rowing,Sea Forest Waterway
1207,35.66446761779039, 139.52756286092847,False,Rugby, Men's Placing 5-8 (2 matches),01:00:00,2021-07-28,Rugby,Tokyo Stadium
1208,35.64977449961884, 140.03645074412134,False,Fencing, Men's Sabre Team Classification 5-8,02:00:00,2021-07-28,Fencing,Makuhari Messe Hall
1209,35.65154002713155, 139.81526845227876,False,Swimming, Men's 200m Butterfly Final,02:30:00,2021-07-28,Swimming,Tokyo Aquatics Centre
1210,35.63522638292027, 139.78961039488578,False,Tennis, Men's Doubles Semifinals,03:00:00,2021-07-28,Tennis,Ariake Tennis Park
1211,35.69708642863296, 139.79336043405075,False,Boxing, Men's Feather (52-57kg) - Preliminaries - Round of 16,03:00:00,2021-07-28,Boxing,Kokugikan Arena
1212,35.29979336326726, 139.48406276201857,False,Sailing, Finn Men,04:00:00,2021-07-28,Sailing,Enoshima Yacht Harbour
1213,35.372702911045124, 138.92936859906928,False,Cycling, Men's Individual Time Trial,03:30:00,2021-07-28,Cycling Road,Fuji international Speedway
1214,35.66446761779039, 139.52756286092847,False,Rugby, Men's Bronze Medal Match,08:30:00,2021-07-28,Rugby,Tokyo Stadium
1215,35.69708642863296, 139.79336043405075,False,Boxing, Men's Feather (52-57kg) - Preliminaries - Round of 16,09:00:00,2021-07-28,Boxing,Kokugikan Arena
1216,35.65154002713155, 139.81526845227876,False,Swimming, Women's 200m Breaststroke - Heats~,11:00:00,2021-07-28,Swimming,Tokyo Aquatics Centre
1217,35.62349586496833, 139.7773659975334,True,Basketball, Women's Gold Medal Game,12:45:00,2021-07-28,3x3 Basketball,Aomi Urban Sports Park
1218,35.60796457817903, 139.8147625026683,False,Rowing, Men's Single Sculls Final E,00:30:00,2021-07-29,Rowing,Sea Forest Waterway
1219,35.64977449961884, 140.03645074412134,False,Fencing, Women's Foil Team Classification 5-8,01:00:00,2021-07-29,Fencing,Makuhari Messe Hall
1220,35.66516093172041, 139.52508181634872,False,Badminton, Women's Singles Round of 16,01:00:00,2021-07-29,Badminton,Musashino Forest Sport Plaza
1221,35.7811380207295, 139.58779467064903,False,Shooting, Trap Women's Finals,01:00:00,2021-07-29,Shooting,Asaka Shooting Range
1222,35.65154002713155, 139.81526845227876,False,Swimming, Women's 100m Freestyle Semifinals,02:30:00,2021-07-29,Swimming,Tokyo Aquatics Centre
1223,35.63522638292027, 139.78961039488578,False,Tennis, Women's Doubles Semifinals,03:00:00,2021-07-29,Tennis,Ariake Tennis Park
1224,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -90 kg Elimination Rounds,03:00:00,2021-07-29,Judo,Nippon Budokan
1225,35.69708642863296, 139.79336043405075,False,Boxing, Women's Fly (48-51kg) - Preliminaries - Round of 16,03:00:00,2021-07-29,Boxing,Kokugikan Arena
1226,35.29979336326726, 139.48406276201857,False,Sailing, Laser Men,04:00:00,2021-07-29,Sailing,Enoshima Yacht Harbour
1227,35.69328639505304, 139.74961103902368,False,Martial Arts, Men -90 kg Repechage,09:00:00,2021-07-29,Judo,Nippon Budokan
1228,35.69708642863296, 139.79336043405075,False,Boxing, Women's Fly (48-51kg) - Preliminaries - Round of 16,09:00:00,2021-07-29,Boxing,Kokugikan Arena
1229,35.65154002713155, 139.81526845227876,False,Swimming, Women's 200m Backstroke - Heats,11:00:00,2021-07-29,Swimming,Tokyo Aquatics Centre
1230,35.60796457817903, 139.8147625026683,False,Rowing, Women's Single Sculls Final B,00:45:00,2021-07-30,Rowing,Sea Forest Waterway
1231,35.67786383266573, 139.71366292613558,False,Athletics, Men's Discus Throw Qualifying Round,01:00:00,2021-07-30,Athletics,Olympic Stadium
1232,35.64977449961884, 140.03645074412134,False,Fencing, Men's Epée Team Classification 5-8,02:00:00,2021-07-30,Fencing,Makuhari Messe Hall
1233,35.63870992266322, 139.78568228668425,False,Cycling, Men's Final,02:00:00,2021-07-30,Cycling BMX Racing,Ariake Urban Sports Park
1234,35.65154002713155, 139.81526845227876,False,Swimming, Men's 200m Backstroke Final,02:30:00,2021-07-30,Swimming,Tokyo Aquatics Centre
1235,35.69708642863296, 139.79336043405075,False,Boxing, Men's Welter (63-69kg) Quarterfinals,03:00:00,2021-07-30,Boxing,Kokugikan Arena
1236,35.69328639505304, 139.74961103902368,False,Martial Arts, Men +100 kg Elimination Rounds,02:00:00,2021-07-30,Judo,Nippon Budokan
1237,35.63522638292027, 139.78961039488578,False,Tennis, Men's Doubles Bronze Medal Match,04:00:00,2021-07-30,Tennis,Ariake Tennis Park
1238,35.29979336326726, 139.48406276201857,False,Sailing, 470 Men,04:00:00,2021-07-30,Sailing,Enoshima Yacht Harbour
1239,35.65025376166539, 139.82892847281852,False,Archery, Women's Individual Bronze Medal Match,06:45:00,2021-07-30,Archery,Yumenoshima Park Archery Field
1240,35.66516093172041, 139.52508181634872,False,Badminton, Women's Singles Quarterfinals,07:30:00,2021-07-30,Badminton,Musashino Forest Sport Plaza
1241,35.69708642863296, 139.79336043405075,False,Boxing, Men's Welter (63-69kg) Quarterfinals,09:00:00,2021-07-30,Boxing,Kokugikan Arena
1242,35.69328639505304, 139.74961103902368,False,Martial Arts, Men +100 kg Repechage,09:00:00,2021-07-30,Judo,Nippon Budokan
1243,35.65154002713155, 139.81526845227876,False,Swimming, Men's 1500m Freestyle - Heats,11:00:00,2021-07-30,Swimming,Tokyo Aquatics Centre
1244,35.67786383266573, 139.71366292613558,False,Athletics, Women's Shot Put Qualifying Round,11:00:00,2021-07-30,Athletics,Olympic Stadium
1245,35.67786383266573, 139.71366292613558,False,Athletics, Men's Pole Vault Qualifying Round,01:00:00,2021-07-31,Athletics,Olympic Stadium
1246,35.66446761779039, 139.52756286092847,False,Rugby, Women's Placing 5-8 (2 matches),01:00:00,2021-07-31,Rugby,Tokyo Stadium
1247,35.64977449961884, 140.03645074412134,False,Fencing, Women's Sabre Team Classification 5-8,02:00:00,2021-07-31,Fencing,Makuhari Messe Hall
1248,35.65154002713155, 139.81526845227876,False,Swimming, Women's 800m Freestyle Final,02:30:00,2021-07-31,Swimming,Tokyo Aquatics Centre
1249,35.69708642863296, 139.79336043405075,False,Boxing, Women's Middle (69-75kg) QuarterFinals,03:00:00,2021-07-31,Boxing,Kokugikan Arena
1250,35.69328639505304, 139.74961103902368,False,Martial Arts, Mixed Team Repechage,03:00:00,2021-07-31,Judo,Nippon Budokan
1251,35.63522638292027, 139.78961039488578,True,Tennis, Women's Singles Gold Medal Match,04:00:00,2021-07-31,Tennis,Ariake Tennis Park
1252,35.29979336326726, 139.48406276201857,False,Sailing, 49er FX Women,04:00:00,2021-07-31,Sailing,Enoshima Yacht Harbour
1253,35.65025376166539, 139.82892847281852,False,Archery, Men's Individual Bronze Medal Match,06:45:00,2021-07-31,Archery,Yumenoshima Park Archery Field
1254,35.66446761779039, 139.52756286092847,False,Rugby, Women's Bronze Medal Match,08:30:00,2021-07-31,Rugby,Tokyo Stadium
1255,35.69708642863296, 139.79336043405075,False,Boxing, Women's Middle (69-75kg) QuarterFinals,09:00:00,2021-07-31,Boxing,Kokugikan Arena
1256,35.66516093172041, 139.52508181634872,True,Badminton, Men's Doubles Gold Medal Match,10:00:00,2021-07-31,Badminton,Musashino Forest Sport Plaza
1257,35.67786383266573, 139.71366292613558,False,Athletics, Women's 100m Semifinals,11:00:00,2021-07-31,Athletics,Olympic Stadium
1258,35.64977449961884, 140.03645074412134,False,Fencing, Men's Foil Team Classification 5-8,01:00:00,2021-08-01,Fencing,Makuhari Messe Hall
1259,35.67786383266573, 139.71366292613558,False,Athletics, Women's Long Jump Qualifying Round,01:10:00,2021-08-01,Athletics,Olympic Stadium
1260,35.65154002713155, 139.81526845227876,False,Swimming, Men's 1500m Freestyle Final,02:30:00,2021-08-01,Swimming,Tokyo Aquatics Centre
1261,35.69708642863296, 139.79336043405075,False,Boxing, Men's Welter (63-69kg) Semifinal,03:00:00,2021-08-01,Boxing,Kokugikan Arena
1262,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 130 kg 1/8 Finals,03:00:00,2021-08-01,Wrestling,Makuhari Messe Hall
1263,35.63522638292027, 139.78961039488578,True,Tennis, Women's Doubles Gold Medal Match,04:00:00,2021-08-01,Tennis,Ariake Tennis Park
1264,35.29979336326726, 139.48406276201857,False,Sailing, 470 Women,04:00:00,2021-08-01,Sailing,Enoshima Yacht Harbour
1265,35.64167062421445, 139.79257372832834,False,Gymnastics, Women's Vault Final,09:00:00,2021-08-01,Artistic Gymnastics,Ariake Gymnastics Centre
1266,35.69708642863296, 139.79336043405075,False,Boxing, Men's Welter (63-69kg) Semifinal,09:00:00,2021-08-01,Boxing,Kokugikan Arena
1267,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 76 kg Semifinals,10:15:00,2021-08-01,Wrestling,Makuhari Messe Hall
1268,35.67786383266573, 139.71366292613558,False,Athletics, Men's 100m Semifinals,11:00:00,2021-08-01,Athletics,Olympic Stadium
1269,35.7811380207295, 139.58779467064903,False,Shooting, 25m Rapid Fire Pistol Men's Finals,00:30:00,2021-08-02,Shooting,Asaka Shooting Range
1270,35.67786383266573, 139.71366292613558,True,Athletics, Women's Triple Jump Victory Ceremony,01:00:00,2021-08-02,Athletics,Olympic Stadium
1271,35.60796457817903, 139.8147625026683,False,Canoeing, Men's Kayak Single 1000m Heats,01:30:00,2021-08-02,Canoe Sprint,Sea Forest Waterway
1272,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 130 kg Repechage,03:00:00,2021-08-02,Wrestling,Makuhari Messe Hall
1273,35.29979336326726, 139.48406276201857,False,Sailing, 49er FX Women - Medal Race,04:00:00,2021-08-02,Sailing,Enoshima Yacht Harbour
1274,35.01222390470476, 139.01558129892814,False,Cycling, Women's Team Sprint First round,07:30:00,2021-08-02,Cycling Track,Izu Velodrome
1275,35.64167062421445, 139.79257372832834,False,Gymnastics, Women's Floor Exercise Final,09:00:00,2021-08-02,Artistic Gymnastics,Ariake Gymnastics Centre
1276,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 68 kg Semifinals,10:15:00,2021-08-02,Wrestling,Makuhari Messe Hall
1277,35.67786383266573, 139.71366292613558,False,Athletics, Women's Pole Vault Qualifying Round,11:00:00,2021-08-02,Athletics,Olympic Stadium
1278,35.67786383266573, 139.71366292613558,False,Athletics, Women's Javelin Throw Qualifying Round,01:00:00,2021-08-03,Athletics,Olympic Stadium
1279,35.60796457817903, 139.8147625026683,False,Canoeing, Men's Kayak Single 1000m Semifinals,01:30:00,2021-08-03,Canoe Sprint,Sea Forest Waterway
1280,35.69708642863296, 139.79336043405075,False,Boxing, Men's Light (57-63kg) Quarterfinals,03:00:00,2021-08-03,Boxing,Kokugikan Arena
1281,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 97 kg Repechage,03:00:00,2021-08-03,Wrestling,Makuhari Messe Hall
1282,35.01222390470476, 139.01558129892814,False,Cycling, Men's Team Pursuit First round,07:30:00,2021-08-03,Cycling Track,Izu Velodrome
1283,35.64167062421445, 139.79257372832834,False,Gymnastics, Women's Balance Beam Final,09:00:00,2021-08-03,Artistic Gymnastics,Ariake Gymnastics Centre
1284,35.69708642863296, 139.79336043405075,False,Boxing, Men's Feather (52-57kg) Semifinal,09:00:00,2021-08-03,Boxing,Kokugikan Arena
1285,35.62349586496833, 139.7773659975334,False,Sport Climbing, Men's Combined Qualification - Lead,09:00:00,2021-08-03,Sport Climbing,Aomi Urban Sports Park
1286,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 97 kg Bronze Medal Matches,10:15:00,2021-08-03,Wrestling.,Makuhari Messe Hall
1287,35.67786383266573, 139.71366292613558,False,Athletics, Men's Shot Put Qualifying Round,11:00:00,2021-08-03,Athletics,Olympic Stadium
1288,35.67786383266573, 139.71366292613558,False,Athletics, Women's Heptathlon 100m Hurdles,01:00:00,2021-08-04,Athletics,Olympic Stadium
1289,35.60796457817903, 139.8147625026683,False,Canoeing, Women's Kayak Single 500m Heats,01:30:00,2021-08-04,Canoe Sprint,Sea Forest Waterway
1290,35.64977449961884, 140.03645074412134,False,Wrestling, Men's Greco-Roman 87 kg Repechage,03:00:00,2021-08-04,Wrestling,Makuhari Messe Hall
1291,35.69708642863296, 139.79336043405075,False,Boxing, Men's Super Heavy (+91kg) Semifinals,06:00:00,2021-08-04,Boxing,Kokugikan Arena
1292,35.01222390470476, 139.01558129892814,False,Cycling, Men's Sprint 1/32 Finals,07:30:00,2021-08-04,Cycling Track,Izu Velodrome
1293,35.62349586496833, 139.7773659975334,False,Sport Climbing, Women's Combined Qualification - Lead,09:00:00,2021-08-04,Sport Climbing,Aomi Urban Sports Park
1294,35.67786383266573, 139.71366292613558,False,Athletics, Women's Heptathlon Shot Put,10:30:00,2021-08-04,Athletics,Olympic Stadium
1295,35.64977449961884, 140.03645074412134,False,Wrestling, Women's Freestyle 57 kg Semifinals,10:15:00,2021-08-04,Wrestling,Makuhari Messe Hall
